fecha,noreste_dioxido_de_azufre,suroeste_dioxido_de_azufre,noroeste_dioxido_de_azufre,sureste_dioxido_de_azufre,centro_dioxido_de_azufre
2016-10-31,5.786290322580645,3.711021505376344,7.966397849462366,3.379032258064516,4.620967741935484
2016-11-30,6.277777777777778,4.3180555555555555,7.801388888888889,3.916782256280726,6.073611111111111
2016-12-31,7.239247311827957,4.084677419354839,8.939516129032258,4.564516129032258,6.704301075268817
2017-01-31,6.314516129032258,4.978494623655914,8.088709677419354,3.836021505376344,6.147849462365591
2017-02-28,4.6875,3.3720238095238093,6.309523809523809,3.0282738095238093,4.973214285714286
2017-03-31,5.076612903225806,3.9489247311827955,7.766129032258065,2.8158602150537635,4.587365591397849
2017-04-30,4.461111111111111,2.9583333333333335,5.663888888888889,2.5097222222222224,3.9208333333333334
2017-05-31,5.486559139784946,3.5336021505376345,7.60752688172043,3.4193548387096775,4.80510752688172
2017-06-30,4.597222222222222,3.0680555555555555,5.743055555555555,2.7111111111111112,4.013888888888889
2017-07-31,5.634408602150538,3.6088709677419355,7.450268817204301,2.9986559139784945,4.520161290322581
2017-08-31,4.989247311827957,3.5094086021505375,9.38978494623656,2.961021505376344,4.807795698924731
2017-09-30,5.526388888888889,3.897222222222222,8.283333333333333,3.6569444444444446,5.570833333333334
2017-10-31,6.978494623655914,3.631720430107527,8.147849462365592,3.568548387096774,5.049731182795699
2017-11-30,7.204166666666667,5.840277777777778,10.058333333333334,4.3180555555555555,7.463888888888889
2017-12-31,7.329301075268817,6.120967741935484,9.888440860215054,4.880376344086022,7.516114975428735
2018-01-31,6.397849462365591,5.26747311827957,10.934139784946236,4.063172043010753,7.313172043010753
2018-02-28,5.40625,3.8139880952380953,8.263392857142858,3.193452380952381,5.502976190476191
2018-03-31,5.619623655913978,3.192204301075269,8.418010752688172,2.471774193548387,4.309139784946237
2018-04-30,6.179166666666666,3.3097222222222222,7.816666666666666,3.5541666666666667,5.379166666666666
2018-05-31,5.494623655913978,3.9838709677419355,8.564516129032258,2.861559139784946,5.696236559139785
2018-06-30,3.3583333333333334,2.701388888888889,4.576388888888889,2.183333333333333,3.2472222222222222
2018-07-31,4.39247311827957,3.045698924731183,6.729838709677419,2.5188172043010755,4.73252688172043
2018-08-31,4.131720430107527,3.181451612903226,6.14247311827957,2.3669354838709675,4.127688172043011
2018-09-30,3.9319444444444445,2.626388888888889,6.145833333333333,2.4375,3.6805555555555554
2018-10-31,4.352150537634409,2.4556451612903225,5.53494623655914,2.0698924731182795,3.1088709677419355
2018-11-30,5.725,3.0586871045823893,6.25,2.5930555555555554,4.1402777777777775
2018-12-31,7.529569892473118,6.448924731182796,10.333333333333334,4.678763440860215,7.412634408602151
2019-01-31,8.880376344086022,4.401881720430108,9.37768817204301,3.728494623655914,6.473118279569892
2019-02-28,7.982142857142857,3.7142857142857144,7.904761904761905,3.4404761904761907,5.191964285714286
2019-03-31,9.09005376344086,4.149193548387097,9.478494623655914,4.623655913978495,6.165322580645161
2019-04-30,4.904166666666667,3.2333333333333334,6.7972222222222225,2.5236111111111112,4.498611111111111
2019-05-31,7.275537634408602,4.274193548387097,11.255376344086022,3.524193548387097,8.040322580645162
2019-06-30,7.059722222222222,5.275,11.14861111111111,4.269444444444445,6.6194444444444445
2019-07-31,6.443548387096774,3.9919354838709675,8.82258064516129,3.700268817204301,5.14247311827957
2019-08-31,6.893817204301075,4.14247311827957,11.884408602150538,3.78494623655914,7.333333333333333
2019-09-30,6.833333333333333,4.761111111111111,11.86111111111111,4.557137093801209,7.8
2019-10-31,8.489247311827956,5.576612903225806,12.608870967741936,5.44758064516129,7.763440860215054
2019-11-30,13.854166666666666,7.5055555555555555,18.856944444444444,6.411111111111111,11.584722222222222
2019-12-31,14.298387096774194,8.314516129032258,19.606182795698924,6.268817204301075,11.779569892473118
2020-01-31,16.598118279569892,8.911290322580646,19.135752688172044,8.612903225806452,14.78494623655914
2020-02-29,18.76867816091954,9.10632183908046,19.814655172413794,9.221264367816092,14.979885057471265
2020-03-31,8.89516129032258,5.897849462365591,12.524193548387096,6.954301075268817,8.620967741935484
2020-04-30,8.516666666666667,4.645851021895786,10.27414404913273,5.417605435883043,7.058949810317823
2020-05-31,6.126344086021505,4.876344086021505,10.524193548387096,4.231182795698925,6.204301075268817
2020-06-30,13.195833333333333,9.936111111111112,19.584722222222222,6.763888888888889,11.329166666666667
2020-07-31,6.71505376344086,5.317204301075269,9.456989247311828,3.8978494623655915,6.881720430107527
2020-08-31,7.780913978494624,5.811827956989247,10.618279569892474,6.276881720430108,7.17741935483871
2020-09-30,9.084722222222222,7.841666666666667,14.509722222222223,6.391666666666667,9.102777777777778
2020-10-31,13.87768817204301,7.776881720430108,14.63978494623656,8.413978494623656,10.951612903225806
2020-11-30,8.85,6.883333333333334,10.983333333333333,5.319444444444445,9.26388888888889
2020-12-31,11.900537634408602,7.056451612903226,13.81989247311828,5.862903225806452,10.543010752688172
